0,1,2,3,,,,,,,,,
-0.776186519,7.37E-05,-0.065219203,0.084805197,,-0.776186519,7.37E-05,,,,,,
-0.778323865,0.002306093,-0.041793147,0.028120549,,-0.778323865,0.002306093,,,,,,
-0.779843119,0.003117773,-0.034213862,0.012860967,,-0.779843119,0.003117773,,,,,,
-0.781303819,0.003922832,-0.038814071,0.027343958,,-0.781303819,0.003922832,,,,,,
-0.783371668,0.006298481,-0.064519238,0.090979056,,-0.783371668,0.006298481,,,,,,
-0.784676876,0.007001928,-0.001007556,-0.05349733,,-0.784676876,0.007001928,,,,,,
-0.786218635,0.008594249,-0.075797143,0.13069181,,-0.786218635,0.008594249,,,,,,
-0.787283415,0.009267439,0.022153878,-0.093535475,,-0.787283415,0.009267439,,,,,,
-0.786051196,0.005012617,0.03949814,-0.119684582,,-0.786051196,0.005012617,,,,,,
-0.785311282,0.002439389,-0.002262799,-0.011124868,,-0.785311282,0.002439389,,,,,,
-0.785236459,0.001693981,0.005992675,-0.026073144,,-0.785236459,0.001693981,,,,,,
-0.785548587,0.002032622,-0.021489161,0.042058309,,-0.785548587,0.002032622,,,,,,
-0.785408733,0.001398075,0.028296727,-0.072206132,,-0.785408733,0.001398075,,,,,,
-0.78553643,0.00159165,-0.034423865,0.07965632,,-0.78553643,0.00159165,,,,,,
-0.784843335,-9.42E-05,0.068697615,-0.160703066,,-0.784843335,-9.42E-05,,,,,,
-0.783978086,-0.001916961,-0.02500589,0.065806533,,-0.783978086,-0.001916961,,,,,,
-0.784590112,-0.000266629,-0.005712907,0.017767749,,-0.784590112,-0.000266629,,,,,,
-0.784840262,0.000502211,-0.006805721,0.020788191,,-0.784840262,0.000502211,,,,,,
-0.783531697,-0.002351522,0.071978217,-0.16133863,,-0.783531697,-0.002351522,,,,,,
-0.782112425,-0.00523113,-0.000650907,0.014141534,,-0.782112425,-0.00523113,,,,,,
-0.781997705,-0.00507536,0.0063497,-0.006021643,,-0.781997705,-0.00507536,,,,,,
-0.781246034,-0.006538747,0.031160575,-0.066545996,,-0.781246034,-0.006538747,,,,,,
-0.78085919,-0.007207709,-0.011633754,0.031491738,,-0.78085919,-0.007207709,,,,,,
-0.780635189,-0.007697458,0.022696222,-0.054793281,,-0.780635189,-0.007697458,,,,,,
-0.780646848,-0.007789324,-0.023097034,0.048631539,,-0.780646848,-0.007789324,,,,,,
-0.779727044,-0.010326325,0.068758709,-0.172697273,,-0.779727044,-0.010326325,,,,,,
-0.778270687,-0.014183991,0.004400697,-0.02322168,,-0.778270687,-0.014183991,,,,,,
-0.778813066,-0.013636036,-0.031402157,0.049636136,,-0.778813066,-0.013636036,,,,,,
-0.780521626,-0.010861728,-0.054012858,0.089054652,,-0.780521626,-0.010861728,,,,,,
-0.781496211,-0.010338814,0.005016367,-0.060570267,,-0.781496211,-0.010338814,,,,,,
-0.782334152,-0.010425415,-0.046710625,0.054497303,,-0.782334152,-0.010425415,,,,,,
-0.784832229,-0.006987491,-0.078154696,0.117165293,,-0.784832229,-0.006987491,,,,,,
-0.78657676,-0.005756515,-0.009390032,-0.052825446,,-0.78657676,-0.005756515,,,,,,
-0.78752208,-0.006555518,-0.03774667,0.011743159,,-0.78752208,-0.006555518,,,,,,
-0.789192321,-0.005812033,-0.045756163,0.025377542,,-0.789192321,-0.005812033,,,,,,
-0.791249411,-0.004367808,-0.057090432,0.046808268,,-0.791249411,-0.004367808,,,,,,
-0.794164597,-0.001113609,-0.088617388,0.115542555,,-0.794164597,-0.001113609,,,,,,
-0.795928193,-0.000773771,6.58E-05,-0.095328166,,-0.795928193,-0.000773771,,,,,,
-0.797316639,-0.00121306,-0.069192045,0.07079058,,-0.797316639,-0.00121306,,,,,,
-0.800077215,0.001537354,-0.068900253,0.067347971,,-0.800077215,0.001537354,,,,,,
-0.803193408,0.005064716,-0.086911492,0.109123221,,-0.803193408,0.005064716,,,,,,
-0.805796338,0.007394458,-0.043457969,0.009339605,,-0.805796338,0.007394458,,,,,,
-0.806767084,0.006126711,-0.005195141,-0.0717706,,-0.806767084,0.006126711,,,,,,
-0.807883075,0.005600886,-0.05039583,0.043650467,,-0.807883075,0.005600886,,,,,,
-0.809543963,0.006603987,-0.032734218,0.007259322,,-0.809543963,0.006603987,,,,,,
-0.811121977,0.007668365,-0.046124419,0.04561002,,-0.811121977,0.007668365,,,,,,
-0.812412725,0.008318966,-0.018528578,-0.012078155,,-0.812412725,0.008318966,,,,,,
-0.813278224,0.008323234,-0.024707348,0.011939172,,-0.813278224,0.008323234,,,,,,
-0.814382612,0.009244182,-0.030495567,0.033974097,,-0.814382612,0.009244182,,,,,,
-0.815506603,0.010544265,-0.025738342,0.031343273,,-0.815506603,0.010544265,,,,,,
-0.816124598,0.011026097,-0.005239978,-0.006578488,,-0.816124598,0.011026097,,,,,,
-0.815871712,0.009919617,0.017832148,-0.048341917,,-0.815871712,0.009919617,,,,,,
-0.816273816,0.010861908,-0.037714411,0.093535737,,-0.816273816,0.010861908,,,,,,
-0.816134506,0.010876774,0.044359272,-0.090038119,,-0.816134506,0.010876774,,,,,,
-0.814584931,0.008125267,0.033245179,-0.048713611,,-0.814584931,0.008125267,,,,,,
-0.814626231,0.009619237,-0.035049822,0.121184613,,-0.814626231,0.009619237,,,,,,
-0.813798231,0.009324929,0.076015379,-0.132167343,,-0.813798231,0.009324929,,,,,,
-0.811941804,0.007150824,0.01711276,0.020736541,,-0.811941804,0.007150824,,,,,,
-0.809613808,0.004270577,0.099028462,-0.162597689,,-0.809613808,0.004270577,,,,,,
-0.807894834,0.003296535,-0.012590406,0.109629687,,-0.807894834,0.003296535,,,,,,
-0.80546726,0.000792512,0.133432947,-0.230263854,,-0.80546726,0.000792512,,,,,,
-0.801951657,-0.003867487,0.042829738,-0.007030795,,-0.801951657,-0.003867487,,,,,,
-0.799563074,-0.005764362,0.076501248,-0.087008935,,-0.799563074,-0.005764362,,,,,,
-0.797275251,-0.007421186,0.038080265,0.002486223,,-0.797275251,-0.007421186,,,,,,
-0.794959577,-0.009286788,0.077575691,-0.094700381,,-0.794959577,-0.009286788,,,,,,
-0.793223772,-0.009914154,0.009498499,0.060872702,,-0.793223772,-0.009914154,,,,,,
-0.791989598,-0.009694962,0.052019029,-0.048241741,,-0.791989598,-0.009694962,,,,,,
-0.790235919,-0.010956257,0.035749691,-0.015575722,,-0.790235919,-0.010956257,,,,,,
-0.788678613,-0.012032346,0.04210134,-0.038118493,,-0.788678613,-0.012032346,,,,,,
-0.787656089,-0.012158577,0.009149062,0.030745567,,-0.787656089,-0.012158577,,,,,,
-0.787183785,-0.011402477,0.014412831,0.007555588,,-0.787183785,-0.011402477,,,,,,
-0.786193062,-0.012257481,0.035044617,-0.049632339,,-0.786193062,-0.012257481,,,,,,
-0.785493817,-0.012740473,5.81E-05,0.024272304,,-0.785493817,-0.012740473,,,,,,
-0.78490763,-0.013366086,0.029130834,-0.054510249,,-0.78490763,-0.013366086,,,,,,
-0.785162943,-0.012377429,-0.041644259,0.101803969,,-0.785162943,-0.012377429,,,,,,
-0.785498202,-0.011724234,0.02457939,-0.066500576,,-0.785498202,-0.011724234,,,,,,
-0.785722662,-0.011671419,-0.035569997,0.067148668,,-0.785722662,-0.011671419,,,,,,
-0.787176763,-0.009165249,-0.03719942,0.058794735,,-0.787176763,-0.009165249,,,,,,
-0.787890129,-0.008826728,0.001354577,-0.04032179,,-0.787890129,-0.008826728,,,,,,
-0.789353749,-0.006973664,-0.07427694,0.130795113,,-0.789353749,-0.006973664,,,,,,
-0.791725143,-0.003379162,-0.044504635,0.050861295,,-0.791725143,-0.003379162,,,,,,
-0.793820442,-0.00069028,-0.060259338,0.083645221,,-0.793820442,-0.00069028,,,,,,
-0.795299109,0.000404395,-0.013888492,-0.027031065,,-0.795299109,0.000404395,,,,,,
-0.796816866,0.001643504,-0.061827631,0.087530096,,-0.796816866,0.001643504,,,,,,
-0.798592106,0.003480377,-0.027114692,0.005913853,,-0.798592106,0.003480377,,,,,,
-0.799263178,0.002836643,-0.006501877,-0.037579974,,-0.799263178,0.002836643,,,,,,
-0.800081049,0.002761833,-0.034269598,0.032775009,,-0.800081049,0.002761833,,,,,,
-0.801417842,0.00404087,-0.03260006,0.031462288,,-0.801417842,0.00404087,,,,,,
-0.803408641,0.006981016,-0.066858295,0.114905428,,-0.803408641,0.006981016,,,,,,
-0.804757083,0.008511543,-0.000858535,-0.035805366,,-0.804757083,0.008511543,,,,,,
-0.805305621,0.008508037,-0.026449119,0.034583058,,-0.805305621,0.008508037,,,,,,
-0.80646812,0.010287735,-0.03168101,0.054476515,,-0.80646812,0.010287735,,,,,,
-0.805738352,0.007951921,0.067830521,-0.16841164,,-0.805738352,0.007951921,,,,,,
-0.805229754,0.006730919,-0.041908455,0.103058884,,-0.805229754,0.006730919,,,,,,
-0.805285499,0.007104722,0.038792234,-0.081527485,,-0.805285499,0.007104722,,,,,,
-0.804220385,0.005228856,0.01461776,-0.013660999,,-0.804220385,0.005228856,,,,,,
-0.804075836,0.005854533,-0.007304986,0.044212417,,-0.804075836,0.005854533,,,,,,
-0.803312405,0.005242566,0.04528463,-0.073177847,,-0.803312405,0.005242566,,,,,,
-0.802365423,0.004543079,0.002266831,0.03642532,,-0.802365423,0.004543079,,,,,,
-0.801029719,0.003159759,0.064303492,-0.103777131,,-0.801029719,0.003159759,,,,,,
-0.799906545,0.002599135,-0.007828715,0.072991099,,-0.799906545,0.002599135,,,,,,
-0.798872035,0.002364571,0.059289406,-0.082441714,,-0.798872035,0.002364571,,,,,,
-0.798059021,0.002877556,-0.018325648,0.105390919,,-0.798059021,0.002877556,,,,,,
-0.796152537,0.000884021,0.113161061,-0.200897739,,-0.796152537,0.000884021,,,,,,
-0.79397352,-0.001398176,-0.003674016,0.082089646,,-0.79397352,-0.001398176,,,,,,
-0.793138773,-0.000494292,0.045190055,-0.034959516,,-0.793138773,-0.000494292,,,,,,
-0.791170556,-0.002211428,0.053228631,-0.051010133,,-0.791170556,-0.002211428,,,,,,
-0.788679619,-0.005056984,0.071308199,-0.091252007,,-0.788679619,-0.005056984,,,,,,
-0.787176366,-0.005514623,0.004136518,0.065924218,,-0.787176366,-0.005514623,,,,,,
-0.785925321,-0.005559769,0.058189199,-0.066217671,,-0.785925321,-0.005559769,,,,,,
-0.784665141,-0.005711043,0.005036555,0.056781883,,-0.784665141,-0.005711043,,,,,,
-0.782910226,-0.007212261,0.08241958,-0.129370933,,-0.782910226,-0.007212261,,,,,,
-0.781653692,-0.007575714,-0.019174274,0.107578085,,-0.781653692,-0.007575714,,,,,,
-0.779523318,-0.010280289,0.125152536,-0.238195683,,-0.779523318,-0.010280289,,,,,,
-0.776696321,-0.014615948,0.016731586,0.01670066,,-0.776696321,-0.014615948,,,,,,
-0.77583944,-0.014642765,0.026056957,-0.017542636,,-0.77583944,-0.014642765,,,,,,
-0.77543537,-0.014069825,-0.005753611,0.045359975,,-0.77543537,-0.014069825,,,,,,
-0.774909359,-0.014301713,0.031887657,-0.055501452,,-0.774909359,-0.014301713,,,,,,
-0.773769397,-0.016379389,0.025168283,-0.048915827,,-0.773769397,-0.016379389,,,,,,
-0.773722673,-0.016307161,-0.022657314,0.051039578,,-0.773722673,-0.016307161,,,,,,
-0.775032403,-0.013642188,-0.04282739,0.082282639,,-0.775032403,-0.013642188,,,,,,
-0.776015947,-0.012365022,-0.006544488,-0.016689484,,-0.776015947,-0.012365022,,,,,,
-0.777230991,-0.010978791,-0.054058829,0.084764246,,-0.777230991,-0.010978791,,,,,,
-0.778542785,-0.009839492,-0.011743684,-0.025916084,,-0.778542785,-0.009839492,,,,,,
-0.77971353,-0.009357369,-0.046672179,0.048997036,,-0.77971353,-0.009357369,,,,,,
-0.781911447,-0.006813787,-0.063224367,0.078263872,,-0.781911447,-0.006813787,,,,,,
-0.784382427,-0.003994351,-0.060407771,0.06350587,,-0.784382427,-0.003994351,,,,,,
-0.786431959,-0.002421665,-0.042182921,0.016158514,,-0.786431959,-0.002421665,,,,,,
-0.788117683,-0.001809579,-0.042118602,0.014594744,,-0.788117683,-0.001809579,,,,,,
-0.790214475,-0.000278036,-0.062671658,0.06159497,,-0.790214475,-0.000278036,,,,,,
-0.793239511,0.003361914,-0.088554976,0.120275026,,-0.793239511,0.003361914,,,,,,
-0.795759613,0.005746828,-0.037707061,0.001244491,,-0.795759613,0.005746828,,,,,,
-0.796869844,0.004999048,-0.017858827,-0.038193725,,-0.796869844,0.004999048,,,,,,
-0.797978305,0.00455656,-0.037464357,0.015184239,,-0.797978305,0.00455656,,,,,,
-0.800790001,0.008339241,-0.102928735,0.172380288,,-0.800790001,0.008339241,,,,,,
-0.802998731,0.010769856,-0.007940762,-0.047060957,,-0.802998731,0.010769856,,,,,,
-0.803373585,0.00929862,-0.010739785,-0.027094815,,-0.803373585,0.00929862,,,,,,
-0.803311834,0.007293217,0.013787507,-0.072897504,,-0.803311834,0.007293217,,,,,,
-0.803633286,0.006662361,-0.029654792,0.039549352,,-0.803633286,0.006662361,,,,,,
-0.804322032,0.007191303,-0.004885075,-0.012214682,,-0.804322032,0.007191303,,,,,,
-0.804431663,0.006677217,-0.000590214,-0.013570096,,-0.804431663,0.006677217,,,,,,
-0.803991912,0.005216211,0.022527615,-0.059095783,,-0.803991912,0.005216211,,,,,,
-0.803480467,0.003952736,0.003162593,-0.005140441,,-0.803480467,0.003952736,,,,,,
-0.802905818,0.002805769,0.025511865,-0.051744198,,-0.802905818,0.002805769,,,,,,
-0.801990952,0.00111896,0.020297619,-0.0332178,,-0.801990952,0.00111896,,,,,,
-0.800794432,-0.001025459,0.039502283,-0.073835831,,-0.800794432,-0.001025459,,,,,,
-0.801375091,0.001171489,-0.068141768,0.180336017,,-0.801375091,0.001171489,,,,,,
-0.801426726,0.001986296,0.064997578,-0.134716435,,-0.801426726,0.001986296,,,,,,
-0.800433584,0.000568109,-0.01497418,0.060597932,,-0.800433584,0.000568109,,,,,,
-0.801240883,0.003458826,-0.025410887,0.084181514,,-0.801240883,0.003458826,,,,,,
-0.800991127,0.003867048,0.037637082,-0.06150548,,-0.800991127,0.003867048,,,,,,
-0.8005944,0.004169661,-0.017573006,0.074665961,,-0.8005944,0.004169661,,,,,,
-0.800332506,0.004926245,0.030460838,-0.035037573,,-0.800332506,0.004926245,,,,,,
-0.80066878,0.007324589,-0.047001455,0.152645352,,-0.80066878,0.007324589,,,,,,
-0.80081698,0.009381071,0.039201857,-0.046415603,,-0.80081698,0.009381071,,,,,,
-0.799660838,0.008740471,0.01871926,0.013366671,,-0.799660838,0.008740471,,,,,,
-0.797915634,0.007118249,0.068388204,-0.093213198,,-0.797915634,0.007118249,,,,,,
-0.796551997,0.006861428,9.24E-05,0.077768614,,-0.796551997,0.006861428,,,,,,
-0.795303855,0.007133328,0.062065247,-0.062022962,,-0.795303855,0.007133328,,,,,,
-0.793297828,0.005994671,0.038371577,0.003875979,,-0.793297828,0.005994671,,,,,,
-0.790750123,0.003913604,0.088864283,-0.10670092,,-0.790750123,0.003913604,,,,,,
-0.788253098,0.002335822,0.036247041,0.025514213,,-0.788253098,0.002335822,,,,,,
-0.786050524,0.001640197,0.073748837,-0.059170531,,-0.786050524,0.001640197,,,,,,
-0.782013544,-0.003151739,0.127991209,-0.17961039,,-0.782013544,-0.003151739,,,,,,
-0.777401043,-0.008990277,0.102868726,-0.114492895,,-0.777401043,-0.008990277,,,,,,
-0.774630674,-0.010437026,0.035948163,0.039550041,,-0.774630674,-0.010437026,,,,,,
-0.772199632,-0.011383763,0.08541005,-0.085221296,,-0.772199632,-0.011383763,,,,,,
-0.769210647,-0.013882159,0.064170487,-0.040881637,,-0.769210647,-0.013882159,,,,,,
-0.766276514,-0.016560462,0.082505105,-0.092814783,,-0.766276514,-0.016560462,,,,,,
-0.763933699,-0.018208472,0.034849064,0.008550313,,-0.763933699,-0.018208472,,,,,,
-0.762257102,-0.018841527,0.048914718,-0.039622692,,-0.762257102,-0.018841527,,,,,,
-0.761562095,-0.017746022,-0.013954701,0.092637552,,-0.761562095,-0.017746022,,,,,,
-0.760973401,-0.017118356,0.043118461,-0.058870193,,-0.760973401,-0.017118356,,,,,,
-0.760276658,-0.017288393,-0.008088079,0.048716174,,-0.760276658,-0.017288393,,,,,,
-0.760101552,-0.016845285,0.016709898,-0.025371349,,-0.760101552,-0.016845285,,,,,,
-0.760250948,-0.016197267,-0.024047818,0.056670887,,-0.760250948,-0.016197267,,,,,,
-0.760182918,-0.016668838,0.027229227,-0.078336544,,-0.760182918,-0.016668838,,,,,,
-0.760297298,-0.017177945,-0.032710592,0.050836576,,-0.760297298,-0.017177945,,,,,,
-0.762030206,-0.014487597,-0.053930492,0.083734403,,-0.762030206,-0.014487597,,,,,,
-0.763267011,-0.013616533,-0.008135453,-0.038187318,,-0.763267011,-0.013616533,,,,,,
-0.765303031,-0.011316829,-0.093384398,0.150815632,,-0.765303031,-0.011316829,,,,,,
-0.767799249,-0.008520159,-0.031756873,-0.008038805,,-0.767799249,-0.008520159,,,,,,
-0.770515144,-0.005572489,-0.103818551,0.153609716,,-0.770515144,-0.005572489,,,,,,
-0.773137065,-0.003244754,-0.027649251,-0.033942895,,-0.773137065,-0.003244754,,,,,,
-0.775212694,-0.00232466,-0.075956775,0.078455966,,-0.775212694,-0.00232466,,,,,,
-0.777289861,-0.001531146,-0.02811739,-0.036893017,,-0.777289861,-0.001531146,,,,,,
-0.778700793,-0.002295741,-0.042352963,-0.002015433,,-0.778700793,-0.002295741,,,,,,
-0.780404504,-0.002363376,-0.04282992,-0.001389963,,-0.780404504,-0.002363376,,,,,,
-0.783274483,0.000279942,-0.100493269,0.132103967,,-0.783274483,0.000279942,,,,,,
-0.78658338,0.003798406,-0.065174767,0.045834552,,-0.78658338,0.003798406,,,,,,
-0.788147135,0.003240853,-0.013206413,-0.072061609,,-0.788147135,0.003240853,,,,,,
-0.790557639,0.004932822,-0.106964955,0.153636513,,-0.790557639,0.004932822,,,,,,
-0.794028491,0.00914896,-0.066830364,0.059451119,,-0.794028491,0.00914896,,,,,,
-0.796383462,0.010919067,-0.051008965,0.029867289,,-0.796383462,0.010919067,,,,,,
-0.797601106,0.010386983,-0.010012337,-0.055300908,,-0.797601106,0.010386983,,,,,,
-0.798472995,0.009557918,-0.033450291,0.012668239,,-0.798472995,0.009557918,,,,,,
-0.799996752,0.010693157,-0.042710018,0.043867316,,-0.799996752,0.010693157,,,,,,
-0.802001355,0.013323867,-0.057502375,0.087563013,,-0.802001355,0.013323867,,,,,,
-0.803137922,0.014286075,0.000434222,-0.037377606,,-0.803137922,0.014286075,,,,,,
-0.802839046,0.012463303,0.0145153,-0.053880518,,-0.802839046,0.012463303,,,,,,
-0.802147626,0.010363784,0.020100132,-0.051554225,,-0.802147626,0.010363784,,,,,,
-0.801035497,0.007854038,0.035516891,-0.074105915,,-0.801035497,0.007854038,,,,,,
-0.798902994,0.003473451,0.071075465,-0.1447642,,-0.798902994,0.003473451,,,,,,
-0.797487277,0.001270569,5.97E-05,0.031534778,,-0.797487277,0.001270569,,,,,,
-0.796974263,0.001357124,0.025488453,-0.026322611,,-0.796974263,0.001357124,,,,,,
-0.796360065,0.00133662,0.005309062,0.024534699,,-0.796360065,0.00133662,,,,,,
-0.795202665,0.000133788,0.052398918,-0.083310162,,-0.795202665,0.000133788,,,,,,
-0.793495217,-0.002169456,0.033107965,-0.033076021,,-0.793495217,-0.002169456,,,,,,
-0.792304084,-0.003155631,0.026497745,-0.016681097,,-0.792304084,-0.003155631,,,,,,
-0.791178962,-0.003985865,0.029761887,-0.024879783,,-0.791178962,-0.003985865,,,,,,
-0.790489816,-0.003823486,0.004791201,0.032177898,,-0.790489816,-0.003823486,,,,,,
-0.789524585,-0.004421639,0.043322603,-0.060819691,,-0.789524585,-0.004421639,,,,,,
-0.788916223,-0.004207705,-0.012682816,0.06960915,,-0.788916223,-0.004207705,,,,,,
-0.788503249,-0.003697938,0.03312792,-0.042343852,,-0.788503249,-0.003697938,,,,,,
-0.787066354,-0.005647328,0.038735583,-0.05533385,,-0.787066354,-0.005647328,,,,,,
-0.786536282,-0.005488613,-0.01203229,0.061552718,,-0.786536282,-0.005488613,,,,,,
-0.786678589,-0.003954393,0.004807348,0.01615051,,-0.786678589,-0.003954393,,,,,,
-0.785415394,-0.005876145,0.058173708,-0.110737928,,-0.785415394,-0.005876145,,,,,,
-0.784928439,-0.005958041,-0.033453046,0.103422465,,-0.784928439,-0.005958041,,,,,,
-0.784757579,-0.005542023,0.041671705,-0.079799618,,-0.784757579,-0.005542023,,,,,,
-0.784299838,-0.005890177,-0.018534352,0.0602248,,-0.784299838,-0.005890177,,,,,,
-0.784252081,-0.005469756,0.020745244,-0.037656572,,-0.784252081,-0.005469756,,,,,,
-0.783559143,-0.006686487,0.013952223,-0.023642139,,-0.783559143,-0.006686487,,,,,,
-0.783694593,-0.006075214,-0.020603486,0.05318045,,-0.783694593,-0.006075214,,,,,,
-0.783836619,-0.005681977,0.013347499,-0.03216449,,-0.783836619,-0.005681977,,,,,,
-0.784778152,-0.003552408,-0.060176059,0.136557249,,-0.784778152,-0.003552408,,,,,,
-0.785442826,-0.002347723,0.026555518,-0.072944475,,-0.785442826,-0.002347723,,,,,,
-0.784603785,-0.004680004,0.015494426,-0.044574131,,-0.784603785,-0.004680004,,,,,,
-0.785801958,-0.002213104,-0.075091148,0.165288403,,-0.785801958,-0.002213104,,,,,,
-0.787055228,0.000117105,0.012015305,-0.045152665,,-0.787055228,0.000117105,,,,,,
-0.787106642,-0.000363185,-0.014463696,0.020065395,,-0.787106642,-0.000363185,,,,,,
-0.786487366,-0.002363722,0.045229586,-0.118432931,,-0.786487366,-0.002363722,,,,,,
-0.786508823,-0.002702775,-0.045920735,0.09817208,,-0.786508823,-0.002702775,,,,,,
-0.787095043,-0.001826173,0.016332208,-0.0519185,,-0.787095043,-0.001826173,,,,,,
-0.788076074,-2.32E-05,-0.065090331,0.139574041,,-0.788076074,-2.32E-05,,,,,,
-0.78978914,0.003359705,-0.020820245,0.031880306,,-0.78978914,0.003359705,,,,,,
-0.790563597,0.004557795,-0.017935024,0.028326804,,-0.790563597,0.004557795,,,,,,
-0.790392305,0.003694013,0.026345895,-0.070217234,,-0.790392305,0.003694013,,,,,,
-0.790220553,0.00312287,-0.017557343,0.039899661,,-0.790220553,0.00312287,,,,,,
-0.790062832,0.002750878,0.025282302,-0.057122808,,-0.790062832,0.002750878,,,,,,
-0.789009685,0.000507958,0.027423569,-0.055506477,,-0.789009685,0.000507958,,,,,,
-0.788358762,-0.000570149,0.005241489,0.000542653,,-0.788358762,-0.000570149,,,,,,
-0.787956865,-0.000979243,0.014824782,-0.020762443,,-0.787956865,-0.000979243,,,,,,
-0.787190027,-0.002183036,0.023509896,-0.039396059,,-0.787190027,-0.002183036,,,,,,
-0.786606704,-0.002891195,0.00574483,0.003205193,,-0.786606704,-0.002891195,,,,,,
-0.786244658,-0.003098668,0.012333434,-0.013374373,,-0.786244658,-0.003098668,,,,,,
-0.786454752,-0.001998089,-0.022721098,0.067421258,,-0.786454752,-0.001998089,,,,,,
-0.787508279,0.000962223,-0.02999352,0.081000466,,-0.787508279,0.000962223,,,,,,
-0.78719297,0.000617478,0.045460132,-0.095666312,,-0.78719297,0.000617478,,,,,,
-0.785983852,-0.001641121,0.015175133,-0.018875056,,-0.785983852,-0.001641121,,,,,,
-0.785548808,-0.001973317,0.00661989,0.001886545,,-0.785548808,-0.001973317,,,,,,
-0.785346443,-0.001759163,0.003505824,0.008762279,,-0.785346443,-0.001759163,,,,,,
-0.785142234,-0.001569291,0.006687098,0.000888063,,-0.785142234,-0.001569291,,,,,,
-0.784922314,-0.001421452,0.004315412,0.0064512,,-0.784922314,-0.001421452,,,,,,
-0.784740386,-0.001187355,0.004774083,0.005318894,,-0.784740386,-0.001187355,,,,,,
-0.784411518,-0.001294367,0.011644131,-0.010455448,,-0.784411518,-0.001294367,,,,,,
-0.784992052,0.000756466,-0.040502716,0.111594868,,-0.784992052,0.000756466,,,,,,
-0.785600336,0.002779242,0.009838434,-0.008246524,,-0.785600336,0.002779242,,,,,,
-0.785210245,0.002547697,0.009678187,-0.00344756,,-0.785210245,0.002547697,,,,,,
-0.784610844,0.001993492,0.020266787,-0.024066138,,-0.784610844,0.001993492,,,,,,
-0.78393746,0.001444589,0.013448046,-0.003792939,,-0.78393746,0.001444589,,,,,,
-0.783247505,0.000997781,0.021032988,-0.01841904,,-0.783247505,0.000997781,,,,,,
-0.783574254,0.003065709,-0.037174599,0.120170561,,-0.783574254,0.003065709,,,,,,
-0.782465828,0.001754932,0.092100855,-0.181468124,,-0.782465828,0.001754932,,,,,,
-0.780856526,-0.000392989,-0.011157352,0.069875143,,-0.780856526,-0.000392989,,,,,,
-0.780096974,-0.000471769,0.048891506,-0.071713081,,-0.780096974,-0.000471769,,,,,,
-0.778457132,-0.002504518,0.033213204,-0.03095145,,-0.778457132,-0.002504518,,,,,,
-0.776462617,-0.005286489,0.066438357,-0.107574599,,-0.776462617,-0.005286489,,,,,,
-0.774438682,-0.008060768,0.034946481,-0.032830163,,-0.774438682,-0.008060768,,,,,,
-0.773761809,-0.007768531,-0.000970556,0.046315425,,-0.773761809,-0.007768531,,,,,,
-0.773511175,-0.006753983,0.013411527,0.00523137,,-0.773511175,-0.006753983,,,,,,
-0.772895276,-0.006829777,0.017361946,-0.008829441,,-0.772895276,-0.006829777,,,,,,
-0.7724694,-0.006639483,0.003975455,0.0179796,,-0.7724694,-0.006639483,,,,,,
-0.772878253,-0.004699766,-0.024352831,0.078498172,,-0.772878253,-0.004699766,,,,,,
-0.772646405,-0.004521963,0.035690067,-0.067392346,,-0.772646405,-0.004521963,,,,,,
-0.771794987,-0.005850786,0.007025223,-0.000326617,,-0.771794987,-0.005850786,,,,,,
-0.7708711,-0.007446675,0.039068066,-0.078628015,,-0.7708711,-0.007446675,,,,,,
-0.770853827,-0.006996242,-0.037906123,0.098590067,,-0.770853827,-0.006996242,,,,,,
-0.771178829,-0.006043176,0.021383111,-0.04854445,,-0.771178829,-0.006043176,,,,,,
-0.770784775,-0.006934708,-0.001571595,0.003011018,,-0.770784775,-0.006934708,,,,,,
-0.770629488,-0.007425347,0.009295237,-0.027195392,,-0.770629488,-0.007425347,,,,,,
-0.770614571,-0.007754874,-0.008476646,0.010090497,,-0.770614571,-0.007754874,,,,,,
-0.77093601,-0.007514891,-0.007612684,0.002074325,,-0.77093601,-0.007514891,,,,,,
-0.771526584,-0.006871358,-0.021880071,0.029816778,,-0.771526584,-0.006871358,,,,,,
-0.771466199,-0.007997111,0.024726162,-0.084628091,,-0.771466199,-0.007997111,,,,,,
-0.772096524,-0.007617447,-0.055928093,0.100912428,,-0.772096524,-0.007617447,,,,,,
-0.773556646,-0.005614754,-0.017290813,0.001122321,,-0.773556646,-0.005614754,,,,,,
-0.773992464,-0.006242972,-0.004543574,-0.03216712,,-0.773992464,-0.006242972,,,,,,
-0.775108771,-0.005391053,-0.051106065,0.073358465,,-0.775108771,-0.005391053,,,,,,
-0.776812188,-0.00339928,-0.034185062,0.027326058,,-0.776812188,-0.00339928,,,,,,
-0.778126439,-0.002490769,-0.031561443,0.018418652,,-0.778126439,-0.002490769,,,,,,
-0.779129296,-0.002396381,-0.018637809,-0.013207517,,-0.779129296,-0.002396381,,,,,,
-0.780006705,-0.002615468,-0.025201654,0.001980589,,-0.780006705,-0.002615468,,,,,,
-0.782083327,-5.21E-05,-0.078470268,0.124875466,,-0.782083327,-5.21E-05,,,,,,
-0.784241881,0.002547267,-0.029715297,0.007387771,,-0.784241881,0.002547267,,,,,,
-0.786247465,0.004826768,-0.070442644,0.105590443,,-0.786247465,0.004826768,,,,,,
